query_id,event_date,user_id,team_id,dataset_id,environment,bytes_scanned_gb,execution_time_ms
7dfb0a90-3440-400d-b479-cc0f1de8c5ea,2025-12-23,U07,T04,D02,prod,0.19,453
02e82a63-81c5-47f3-8242-395e5e7b9a7d,2025-12-23,U06,T03,D04,staging,0.05,529
389de377-aa4d-4cf3-977b-09ff4a612023,2025-12-23,U02,T01,D03,dev,0.03,559
67fb8d5b-333f-4d9f-b223-f6650ad2e954,2025-12-23,U01,T01,D04,staging,0.05,1045
23846e88-5af8-4529-b834-49670721bb0a,2025-12-23,U03,T02,D01,staging,0.11,675
af26d222-31b9-4926-812f-b8ec7d6bc1a3,2025-12-23,U02,T01,D01,dev,0.01,602
d08b69b0-e8b9-41a4-9553-a0cc89a24e98,2025-12-23,U02,T01,D01,dev,0.05,1310
70e5de33-d329-48de-86a3-40323be05df9,2025-12-23,U03,T02,D03,dev,0.05,1216
87716a8a-329e-4221-b017-87864ad20f01,2025-12-23,U06,T03,D02,dev,0.09,732
05cf2faa-2641-4af8-997f-c910cc2937f5,2025-12-23,U04,T02,D03,prod,0.26,891
a664169b-feb9-4fe6-8241-a220649b6f94,2025-12-23,U06,T03,D01,prod,0.18,1123
37a22fea-8d1b-4cc8-8e1d-d7b27b637f5d,2025-12-23,U02,T01,D03,dev,0.03,467
6e51d344-3872-4398-8a92-d019b324bcb7,2025-12-23,U07,T04,D04,prod,0.22,1051
eca48336-c979-4549-a1b0-dbca517c53dc,2025-12-23,U03,T02,D01,staging,0.07,1015
3b63ac0c-7bc4-41f4-b10c-d7fc51b3668f,2025-12-23,U04,T02,D03,prod,0.12,1419
1babf096-98df-4801-876a-c60ac0ca682d,2025-12-23,U06,T03,D03,prod,0.15,742
832e33cd-35cf-4372-8104-c1bb0d0bdc55,2025-12-23,U02,T01,D03,prod,0.37,843
3d7bcba0-706c-4c3d-a4dd-b365c7d5e0af,2025-12-23,U05,T03,D03,prod,0.18,409
57a57da7-5e0d-4a23-a02d-bec817ea5af1,2025-12-23,U03,T02,D04,prod,0.2,1343
144dc8e0-58c7-40d4-a7db-bdf05e69519d,2025-12-23,U01,T01,D04,prod,0.17,884
0dd04108-a9dc-4ae2-b64d-062c89d83f6e,2025-12-23,U05,T03,D03,prod,0.08,938
ccf4a5b4-90b6-4d1f-b623-ebe63682a51f,2025-12-23,U02,T01,D03,prod,0.21,996
6b6f5bc1-0067-488b-af9a-7b64a96a387c,2025-12-23,U06,T03,D02,dev,0.03,688
54e4c779-c490-4dca-a075-7cbd52efbbf1,2025-12-23,U02,T01,D02,staging,0.13,1070
f9ddce52-0623-48c7-acc1-8e1b4b8353b8,2025-12-23,U06,T03,D01,prod,0.16,1003
a8615f63-f0a0-409a-bf88-0fa1dcaefa7c,2025-12-23,U02,T01,D01,prod,0.32,1562
41582129-d19e-413b-8b43-c8c9607784da,2025-12-23,U05,T03,D01,prod,0.17,1331
ae6df609-43f2-468a-a79c-d5cbbb77bdae,2025-12-23,U08,T04,D01,staging,0.07,743
c5291318-cd0e-4470-95af-db09c8274a91,2025-12-23,U02,T01,D04,staging,0.09,1208
bf1bc8f4-58ac-41f1-80c8-cd8adb73d6be,2025-12-23,U04,T02,D02,prod,0.14,1685
1087f780-a2bb-4a89-8b9e-bde4ecfcb40f,2025-12-23,U03,T02,D01,prod,0.19,857
fc96e51f-906b-410e-9dcc-84b432a787ac,2025-12-23,U03,T02,D04,prod,0.12,682
4f5d5242-1911-42ff-86b1-e2b4cfdf3d51,2025-12-23,U02,T01,D01,prod,0.21,1073
67f7ee05-f0fc-461b-9cbb-6b3bee0b08c2,2025-12-23,U02,T01,D02,dev,0.06,801
4f9954a0-3704-406d-a8ca-1f48869c6a2f,2025-12-23,U05,T03,D02,prod,0.17,683
4d14ee1f-5f35-407b-a8ec-6c7564a10174,2025-12-23,U07,T04,D04,prod,0.11,1051
ffb37d9a-b9c7-4e2d-a8bb-0c56d0e5d641,2025-12-23,U05,T03,D04,prod,0.07,750
7590275f-80e8-48b8-b4c8-1be9a5af3834,2025-12-23,U04,T02,D03,prod,0.14,1393
4c59c293-114e-494e-8436-6eaf1d87b62c,2025-12-23,U07,T04,D04,prod,0.06,492
16f75264-ab52-430b-85d7-4fabaf7074f6,2025-12-23,U08,T04,D02,prod,0.13,514
3ff7a6c1-ed42-4ab4-b229-04e6dad62a04,2025-12-23,U08,T04,D01,prod,0.22,889
2321cee1-2693-4eb1-a741-b13a977f4851,2025-12-23,U06,T03,D01,staging,0.04,1137
362a87c7-e1cc-41c3-8dd4-d6e5dad6d085,2025-12-23,U03,T02,D04,staging,0.01,984
a34c9631-0552-4495-b8ca-a03c94142e7a,2025-12-23,U02,T01,D04,prod,0.2,1007
99cdb066-bf20-4011-b36d-fbaac761b84e,2025-12-23,U04,T02,D04,staging,0.1,560
a41074d3-74a5-4788-9343-f636c70d3f46,2025-12-23,U05,T03,D01,prod,0.2,752
17ec18a6-0ff2-4852-be84-88237603e593,2025-12-24,U05,T03,D01,prod,0.19,809
cefb68a9-122e-475b-984d-74e9d6ed7b91,2025-12-24,U03,T02,D02,dev,0.05,969
8aafd938-9032-44b0-ad78-03cf6bcc8db5,2025-12-24,U01,T01,D03,prod,0.29,335
e183d99d-09a0-4ab3-bb41-d64fee591e00,2025-12-24,U03,T02,D01,staging,0.1,749
420d89dd-410f-4a86-b380-6c4231663537,2025-12-24,U01,T01,D04,dev,0.06,1109
8a69e417-5e45-40e7-948d-84f39a862a2b,2025-12-24,U01,T01,D04,prod,0.16,238
c6421208-2c9d-49f1-a6df-c7d24d8769a3,2025-12-24,U05,T03,D01,prod,0.15,739
99d8d32e-f428-4f60-84a8-3b074830b4ba,2025-12-24,U05,T03,D03,staging,0.07,1562
a849c8a4-eb56-49c4-a5c9-fd642f26c3f4,2025-12-24,U05,T03,D04,prod,0.25,376
cedc02f5-71ce-49ff-8f6d-283f15b7fcf6,2025-12-24,U05,T03,D02,prod,0.15,847
d94c2e4a-46da-499f-9421-2da6e32d1e72,2025-12-24,U02,T01,D02,staging,0.1,1307
83898f7c-e3f2-4600-a977-130a878acfd3,2025-12-24,U04,T02,D02,staging,0.06,1753
45d8dd11-b36b-435a-98b2-1f9e3407c335,2025-12-24,U07,T04,D01,prod,0.18,243
011ec45b-cb66-4c1d-84c5-7ac7f9eb77bd,2025-12-24,U02,T01,D01,prod,0.17,835
1f8a3228-e84a-4421-a424-4bb5feaa920f,2025-12-24,U07,T04,D04,prod,0.26,835
2709a794-9e77-4f9d-8fe8-24174fe664cc,2025-12-24,U07,T04,D01,prod,0.21,1320
7f075697-e5b2-4fdf-86ca-04a1a9a91f27,2025-12-24,U06,T03,D02,prod,0.23,845
fd4b40bf-5646-4b07-bce7-0ecd57810abd,2025-12-24,U04,T02,D02,prod,0.17,664
4ff2db5e-19f4-4d32-a0f3-182f1b2d3bca,2025-12-24,U01,T01,D04,prod,0.25,1619
fb3a4e4a-fca1-4d61-921c-71ef71b75a33,2025-12-24,U02,T01,D01,staging,0.12,829
48171da6-b3dc-4203-b758-f295b0dc83f4,2025-12-24,U05,T03,D01,prod,0.25,1103
0371879b-4d33-4587-a9e4-a6943f1c735d,2025-12-24,U01,T01,D02,dev,0.04,745
05d675a7-931d-4ac4-b612-1fc2eb685a4a,2025-12-24,U07,T04,D01,staging,0.07,495
a3de7dca-4ff4-4fc7-8d94-70885e483685,2025-12-24,U01,T01,D02,prod,0.22,1456
d6841c77-947f-433e-9031-d3b56a2d6300,2025-12-24,U01,T01,D01,prod,0.22,510
954d56bc-b6b4-4cc0-a50b-8b844baf8e8d,2025-12-24,U02,T01,D01,prod,0.07,1067
43a20fbd-7f3d-460b-9df4-33a1b8d342e1,2025-12-24,U01,T01,D03,prod,0.21,1309
15ecdb93-c285-418b-b2b9-7d8c924f9ee4,2025-12-24,U05,T03,D03,prod,0.21,1347
f92f1197-6451-4de6-b0c7-725812a5fcc7,2025-12-24,U06,T03,D02,prod,0.29,242
13404595-6b84-43b9-a2b6-8061f2fb94f5,2025-12-24,U06,T03,D04,prod,0.25,952
7e9e0845-8d0b-4f65-baad-b07970261895,2025-12-24,U06,T03,D03,prod,0.19,1223
a3d2d66f-ea9b-4de7-b9d9-2c8581ee54dc,2025-12-24,U02,T01,D01,prod,0.17,1503
2e012132-a45b-4c4f-b297-22218eefceec,2025-12-24,U01,T01,D03,prod,0.23,357
34d8c1e6-07b7-4dd1-9850-9eb240688d7d,2025-12-24,U02,T01,D01,prod,0.2,247
44301eb5-1d7b-40cd-b3d6-c136ddffd554,2025-12-24,U08,T04,D02,prod,0.29,660
005742ad-cc2a-4e6e-9dfa-7187fa4652a8,2025-12-24,U05,T03,D02,dev,0.02,559
52541214-8b0a-4b18-bb2e-54a985a142c7,2025-12-24,U03,T02,D01,prod,0.2,742
e04c8722-3fc2-40d2-ba88-43ccf25ca9f1,2025-12-24,U07,T04,D01,prod,0.18,1084
7c43ef2e-8016-46d2-8702-5b0fa85e3a15,2025-12-24,U02,T01,D02,staging,0.07,1141
737dbb68-2f2b-4ae6-9fe3-a62251a9485d,2025-12-24,U02,T01,D01,prod,0.2,931
dc694849-dc07-4a34-a8b7-48b0043d09c8,2025-12-24,U03,T02,D02,staging,0.12,984
e65496e7-ab30-4c1c-b0d2-71589a8a1dfe,2025-12-24,U04,T02,D02,staging,0.05,1522
5547b8d1-75b4-44f0-8041-61476a31bec4,2025-12-24,U08,T04,D01,prod,0.16,992
698e1425-22f2-4a55-b180-0a39c4545391,2025-12-24,U04,T02,D01,prod,0.26,728
639d5ee7-fe3d-4f3e-ab59-7b19349211f0,2025-12-24,U02,T01,D04,staging,0.04,844
07ed26ce-fca5-43e0-8ae4-01f0fd2fe6b6,2025-12-24,U08,T04,D04,prod,0.01,384
81b71d7d-2c26-43cd-bdfb-a19a94993952,2025-12-24,U05,T03,D02,prod,0.17,1109
74e4b567-aa91-416f-bc87-729d5701fb71,2025-12-24,U07,T04,D03,dev,0.05,858
ec9b3ae1-ec38-432e-bb3a-87a5a158fd2b,2025-12-24,U03,T02,D04,dev,0.03,1062
a9d3b1a2-60cb-46ea-bbaf-7208bbae4f19,2025-12-24,U04,T02,D03,prod,0.07,1092
e66aa864-313e-4769-a7ae-2c5e19daa948,2025-12-24,U06,T03,D04,prod,0.28,447
17cd18f2-5ab8-4436-8fb7-12e67e0157c9,2025-12-24,U07,T04,D04,staging,0.04,756
67305af5-b4a9-4659-bf2c-2ca74fc22ab3,2025-12-24,U02,T01,D04,prod,0.16,385
d3b53af4-cf27-48b3-95d5-a758b3edb6b3,2025-12-24,U06,T03,D02,prod,0.19,367
021a025c-52e2-4b6f-8bf4-cca06dad15ca,2025-12-24,U01,T01,D01,prod,0.35,31
664089e1-b57f-4fb3-b415-65e3ff3e1afe,2025-12-24,U01,T01,D02,prod,0.13,667
5aa9c8b2-4570-4d79-9147-0bd0dd082a8a,2025-12-24,U01,T01,D04,prod,0.15,752
afcdfd6d-c9a2-4943-915d-129a35971b0a,2025-12-24,U01,T01,D04,staging,0.06,679
5b1db066-5dbb-4f26-8b0f-bafbe366e982,2025-12-24,U05,T03,D01,dev,0.03,1047
639be832-0fca-43c7-81e9-d0e523250037,2025-12-24,U05,T03,D02,prod,0.26,1316
fda3a2b1-66fa-436f-b581-28374047efcf,2025-12-24,U06,T03,D03,dev,0.06,1128
0884ad86-503f-4c39-8229-c4edc5cc1442,2025-12-24,U07,T04,D04,prod,0.21,1092
6229982e-40eb-41df-b076-5c4c04e203e1,2025-12-24,U08,T04,D04,prod,0.18,1466
742c0bbc-5f26-485c-b010-d16216798f98,2025-12-24,U01,T01,D04,prod,0.33,697
3c2197df-7e96-4f08-ad68-b057befe3c26,2025-12-24,U07,T04,D03,prod,0.13,897
f5966751-ef9e-4447-9042-05868f4aa690,2025-12-24,U02,T01,D01,prod,0.28,861
66ad0a0a-84e3-4fdf-b8a3-ffb7c193047a,2025-12-24,U08,T04,D02,prod,0.25,1124
aa121753-0a6b-4dda-a095-d2e6c5238843,2025-12-24,U04,T02,D02,staging,0.06,1491
c6ba8499-181f-4192-a86c-d2a093f08ad3,2025-12-24,U05,T03,D01,prod,0.16,1021
9b2bc4a8-7b7e-423e-9f52-ca14726019b9,2025-12-24,U08,T04,D04,prod,0.18,828
6210a25c-a083-429e-8371-6a4746bc78c7,2025-12-24,U07,T04,D01,prod,0.23,1033
ec091ca8-8c5d-4ffb-9563-2d941451bdd5,2025-12-24,U02,T01,D01,prod,0.12,977
ed5a80c4-e12e-4366-b8b7-37a5875a7511,2025-12-24,U07,T04,D04,dev,0.04,1034
592ee2c4-174d-47fc-afc3-0a04d048e7ec,2025-12-24,U08,T04,D04,prod,0.22,594
dd5eada6-b607-4540-9d54-36f44b06a23d,2025-12-24,U04,T02,D04,prod,0.24,696
0ea66273-6921-4544-90cc-8a50904bacb8,2025-12-24,U07,T04,D03,prod,0.37,1323
d1014f9a-b230-4588-9a35-83ae0bd07a6c,2025-12-24,U02,T01,D02,staging,0.08,976
cea8d64a-6521-47a8-a2ac-db9a56c4764b,2025-12-24,U06,T03,D01,dev,0.05,798
c82a1049-0168-46b2-8702-dd6ce97525aa,2025-12-24,U04,T02,D03,prod,0.23,624
a635dafd-f50b-4fe8-84aa-93dd047fb431,2025-12-24,U02,T01,D02,prod,0.26,836
4613232c-375c-4cfa-b511-d7ab5e1b152e,2025-12-24,U02,T01,D03,dev,0.03,769
e46784a2-9d62-4cea-9cc8-c8bcd5d639fe,2025-12-24,U04,T02,D04,prod,0.06,1048
5e8fc6c7-dbbc-48cb-8a63-aa4c49dfca84,2025-12-24,U02,T01,D01,staging,0.04,677
70ca22bf-7ce0-47c4-9c58-c3019fc273f9,2025-12-24,U03,T02,D03,prod,0.14,902
36a82ec7-034b-4f43-b885-37a9070a0504,2025-12-24,U02,T01,D04,prod,0.06,1051
1ea65107-b0ec-4e37-85b1-5522c597e4d1,2025-12-24,U02,T01,D02,staging,0.1,661
e1ebbc4f-1a0e-477b-b5d0-22a66d3b5444,2025-12-24,U08,T04,D04,prod,0.13,965
3d45c4a1-04e1-4662-94e0-0804e2a0185d,2025-12-24,U02,T01,D04,prod,0.17,374
8872a8f6-95f4-4e02-b111-454368798464,2025-12-24,U06,T03,D04,prod,0.17,356
fd35dfe5-136b-4acf-bf3c-297188fe66c5,2025-12-24,U01,T01,D03,prod,0.27,1144
dbddd0d8-02ab-42e6-923e-c67e1860943d,2025-12-24,U08,T04,D03,prod,0.23,650
cc317933-d1a4-4540-bc9f-65bce10392e5,2025-12-24,U08,T04,D03,prod,0.17,670
d8f281df-3a08-430b-b70a-f207c97ff7fe,2025-12-24,U05,T03,D02,prod,0.22,619
af056aec-408a-41c8-8d5c-269cc375db32,2025-12-24,U01,T01,D03,prod,0.2,752
f0a59d3e-80d7-4ec6-b1b5-20a271a83196,2025-12-24,U03,T02,D01,prod,0.22,771
308c3259-c87a-4d08-ad7b-c4eadf605168,2025-12-24,U04,T02,D04,staging,0.09,681
e54c6753-4ab9-4051-99df-b00572c4bd3f,2025-12-24,U05,T03,D02,prod,0.26,1013
eb8b1a30-236c-4e3e-a5a6-d71e7a737892,2025-12-24,U03,T02,D01,prod,0.25,1013
3c40a6c1-c17f-4505-b763-9c5387d917f0,2025-12-24,U08,T04,D01,staging,0.08,751
3e756c8d-c5ff-426d-af08-5e019522cc48,2025-12-24,U04,T02,D02,prod,0.29,1262
cdc01c68-8bf6-4cbc-8580-75fb70e55b1b,2025-12-24,U04,T02,D04,prod,0.27,1242
2c6083de-1a64-45d9-9309-d61229c004e0,2025-12-24,U01,T01,D03,prod,0.16,466
d0b3959b-f76a-4149-97a9-c96f3e4ecfde,2025-12-24,U03,T02,D04,prod,0.07,1357
dea05582-c6bc-44a3-82eb-a5000f8aa542,2025-12-24,U05,T03,D03,prod,0.33,559
4b5de44a-0f63-4ecc-8003-998cf8ba96b3,2025-12-24,U03,T02,D02,staging,0.07,803
992f1ad8-576e-463a-9a34-319cede5f9a4,2025-12-24,U05,T03,D03,prod,0.25,959
502aef96-572b-4827-a846-4b3e0edfe3a4,2025-12-24,U05,T03,D04,prod,0.23,1238
5700304b-f62c-457e-a666-dcd972590c27,2025-12-24,U08,T04,D03,prod,0.24,886
57160bf9-1245-43a3-8bb2-d2bac7d8c8a7,2025-12-24,U03,T02,D03,staging,0.13,597
f1104e49-3850-4395-b447-924a97249bec,2025-12-24,U02,T01,D01,prod,0.3,1174
a5efef5f-5de1-402a-8458-747bac96c505,2025-12-24,U07,T04,D02,prod,0.11,1137
0b157ffb-d882-4dac-84cb-31b9a0f93666,2025-12-24,U02,T01,D01,dev,0.08,906
3be43475-39dd-408f-94a8-8398930415fd,2025-12-24,U02,T01,D02,prod,0.32,1210
371475ba-29a1-4db0-b1c8-b8d91e415956,2025-12-24,U07,T04,D02,staging,0.05,783
2a2964fc-e2e1-4cc2-b159-0b914952a85f,2025-12-24,U08,T04,D04,prod,0.37,855
b56a7e4a-cd27-4c28-9d50-162796bcb2b7,2025-12-24,U01,T01,D01,prod,0.18,1358
70afd8a1-6e4f-4825-8a80-ce5e5356ad56,2025-12-24,U03,T02,D04,prod,0.26,761
637cfa6c-bd15-448b-895f-943a9c6afce0,2025-12-24,U08,T04,D01,staging,0.07,254
546fbcf0-d3f0-4015-a020-c48f8adb0a95,2025-12-24,U01,T01,D02,staging,0.06,1586
8b5c651f-7c0f-41c6-a76d-3c0745db1c9e,2025-12-24,U08,T04,D02,dev,0.03,1006
b4340bfb-d6a7-451a-9971-564700b99d4e,2025-12-24,U01,T01,D02,prod,0.24,1457
48a300f1-c01d-4fbc-b694-0055049776d6,2025-12-24,U03,T02,D03,prod,0.08,1204
594066c2-c3f5-497a-be01-431919828f90,2025-12-24,U02,T01,D01,prod,0.23,1251
ef71ba99-2543-426a-9289-4d5dd6630026,2025-12-24,U05,T03,D01,prod,0.26,411
c5ce49e6-fc5f-4c1d-a536-f17b33e81a39,2025-12-24,U05,T03,D04,prod,0.31,954
f3cc202a-5ff2-49f9-8b51-0554deed6b88,2025-12-24,U02,T01,D03,prod,0.14,756
b2906495-e065-4974-a212-b085e537d1e2,2025-12-24,U04,T02,D04,staging,0.08,800
a9e6c815-fb33-4149-ab7a-099db992d8df,2025-12-24,U02,T01,D04,prod,0.13,582
e0e42b06-5d8c-4fb3-ac01-7733dbf77271,2025-12-24,U04,T02,D01,dev,0.07,433
378ef9c0-bd30-40d9-a7bb-4acf8fb1ae10,2025-12-24,U03,T02,D03,prod,0.0,1040
5d86b4be-f548-434c-b0ed-714386342747,2025-12-24,U05,T03,D02,prod,0.14,514
6ecd4e3f-7a52-48d9-9cd0-3bb5176f1cd9,2025-12-24,U01,T01,D03,prod,0.21,883
75065816-cbce-4d7f-8ea2-ff45f0001758,2025-12-24,U07,T04,D01,staging,0.09,690
0e457ad7-d4f8-411b-bb5b-cc929daabc9c,2025-12-24,U06,T03,D01,prod,0.29,716
2cff1baf-6e70-4580-a9ca-f3754ff0ff69,2025-12-24,U04,T02,D02,staging,0.08,1172
16140215-5d12-4839-b242-42a350f23c36,2025-12-24,U03,T02,D04,prod,0.46,376
a245d091-032b-4537-b577-0545b4efd50a,2025-12-24,U07,T04,D02,staging,0.05,642
be8c7738-e5ec-488a-a832-7be885c806b6,2025-12-24,U04,T02,D04,dev,0.05,1121
c5077a82-c0c2-4358-aa53-441f6cde0148,2025-12-24,U01,T01,D03,prod,0.09,1272
19179d8f-18ea-4bfa-bf63-1d6471bc60d0,2025-12-24,U03,T02,D03,prod,0.17,668
8cf7c3b6-5208-440a-a5d0-cb319db364a2,2025-12-24,U01,T01,D01,prod,0.18,593
7027189e-78bd-467b-a73e-abf3245f772a,2025-12-24,U05,T03,D02,prod,0.06,843
24b35edb-4a14-4adc-b6a4-36c98b19fa8e,2025-12-24,U06,T03,D03,prod,0.25,419
125fa2b6-8d84-4f9c-8d4b-2122701b481a,2025-12-24,U04,T02,D01,prod,0.26,793
6b55f4ea-d428-44aa-8f9d-75bac90edc48,2025-12-24,U07,T04,D01,prod,0.1,1410
ab178c48-0b93-4d66-8af3-e4a5b2ef2a87,2025-12-24,U01,T01,D04,prod,0.39,680
fb87f986-0acf-46ab-9be0-2967ce7612b9,2025-12-24,U03,T02,D02,prod,0.06,994
82dd201e-6b65-4c51-bb01-89e1665ddfef,2025-12-24,U04,T02,D03,prod,0.15,1299
59430c51-3184-462e-9a20-566403d226d7,2025-12-24,U04,T02,D01,prod,0.2,416
287476b5-10f8-4f94-bb98-4fa3fc0db7c2,2025-12-24,U01,T01,D04,prod,0.13,1033
fbdaf83b-f700-4b5c-87d8-10c66df2766f,2025-12-24,U02,T01,D03,prod,0.16,1259
22fc2d0e-f22e-4560-b1df-8b962161f910,2025-12-24,U05,T03,D04,prod,0.15,1329
9d3a0915-ae57-4d1c-9435-ee5748558b32,2025-12-24,U06,T03,D04,prod,0.11,790
49bdf808-a934-41c8-acb2-5b6da9bc1d90,2025-12-24,U02,T01,D02,prod,0.25,958
54d254c2-7abc-4656-897e-56a83f585cb7,2025-12-24,U02,T01,D04,staging,0.12,861
550c59f9-4c65-4df9-8399-d340d1dc3d4a,2025-12-24,U08,T04,D03,prod,0.15,858
f7401b8e-4a80-4655-9a2f-03348eae34fe,2025-12-24,U06,T03,D03,prod,0.25,714
48b90b21-4e5f-4482-8980-2b6c32767db5,2025-12-24,U01,T01,D04,prod,0.13,1292
cd6ffe1a-f40b-419a-96c6-6c998efb643e,2025-12-24,U05,T03,D02,prod,0.18,896
c0f9dca7-f7b9-4396-b0a1-98598abd8795,2025-12-24,U01,T01,D03,prod,0.1,872
34252de5-1b15-4427-b5c8-b195462984d5,2025-12-24,U05,T03,D04,prod,0.08,1243
2a871b9b-58db-4805-ae1b-5916e5b1c4f4,2025-12-25,U04,T02,D01,prod,0.15,536
15d5e46e-2448-4a6d-a825-ec5439369c11,2025-12-25,U04,T02,D01,prod,0.26,737
c715eebf-d8af-45f6-bf9e-94305ef71f75,2025-12-25,U07,T04,D04,prod,0.09,285
8cc01dd8-38f7-40af-85b3-9e3be1953eeb,2025-12-25,U06,T03,D04,prod,0.26,467
eb03fccb-4822-4231-aa7d-3a72e74be06a,2025-12-25,U03,T02,D03,prod,0.19,607
aec6ef92-f97c-4e1d-a6f2-be2bbf3b9474,2025-12-25,U05,T03,D02,prod,0.13,1126
68a5d875-114b-4239-a230-167c28746726,2025-12-25,U02,T01,D02,prod,0.18,689
cf2d7a14-7d05-48d6-b61d-1deed1eb8703,2025-12-25,U08,T04,D03,prod,0.29,70
a77c63ab-d2e9-43e8-b7b6-53aca1fc8f26,2025-12-25,U04,T02,D02,prod,0.24,964
09713935-651c-4186-87d2-8999c177accd,2025-12-25,U03,T02,D04,prod,0.18,908
2df2d48c-8fab-4aa7-a8ea-16894b3e783b,2025-12-25,U04,T02,D02,prod,0.15,741
92dff7c0-cf1d-4c32-8f2f-361341412a36,2025-12-25,U03,T02,D01,prod,0.25,736
57808061-a701-473e-bd88-8c6988eeed1e,2025-12-25,U05,T03,D01,dev,0.04,697
6cfed2c8-ab67-4dda-b09e-00d5cf3a9cba,2025-12-25,U01,T01,D01,staging,0.09,1402
f8682f0c-1867-4f9d-bef8-d0bb0cbdb258,2025-12-25,U02,T01,D01,dev,0.06,744
cbd6528e-17b1-428f-a3eb-52dd97a8bfa7,2025-12-25,U01,T01,D04,prod,0.15,538
434eb320-0ead-4c2c-95be-fc7dee31d7d2,2025-12-25,U06,T03,D02,prod,0.18,1053
5cb4331d-da9c-43b4-8541-6ffda416a9f4,2025-12-25,U08,T04,D04,dev,0.05,429
fce01699-f8ee-4ec7-b017-b5405bcd4fc4,2025-12-25,U01,T01,D02,staging,0.03,728
f7b9fe8f-4b35-439c-ab80-0b1e56bd791c,2025-12-25,U07,T04,D03,prod,0.08,74
19252117-335c-4c65-8b17-ed23ac502061,2025-12-25,U07,T04,D02,prod,0.09,651
b7b26bf9-c159-4944-89f9-0db39c877729,2025-12-25,U04,T02,D02,prod,0.12,714
2e3aa810-7a4a-45f0-a414-fbd790719815,2025-12-25,U03,T02,D04,prod,0.17,715
1e9dad91-bb1c-4c8c-840d-72480fdc51c3,2025-12-25,U02,T01,D01,prod,0.21,697
c364c152-d3ae-4bc0-aa67-2a17d360c868,2025-12-25,U03,T02,D02,prod,0.28,977
755c6a35-579e-4385-be8f-1bf984564118,2025-12-25,U03,T02,D03,prod,0.19,1014
e1dd8db5-6686-49c2-8dc6-af64d6fb5b22,2025-12-25,U06,T03,D04,prod,0.21,942
574d6799-fe61-4fde-80d2-9dd5e35a6c07,2025-12-25,U05,T03,D03,staging,0.04,923
25f429e3-5392-4bec-9c53-27379931cb3b,2025-12-25,U06,T03,D04,prod,0.22,1116
b4a92590-50ad-4e62-8a54-28c7593c8588,2025-12-25,U06,T03,D04,prod,0.12,528
f23171d2-e29c-4b9e-8bec-a063b01903bd,2025-12-25,U05,T03,D02,prod,0.26,589
984f4097-c030-45ed-94ce-8259e955e4b8,2025-12-25,U05,T03,D02,prod,0.13,1536
2af6d136-0337-4f29-9952-aa33c5f4c4ed,2025-12-25,U01,T01,D02,staging,0.1,1114
c20b8c8e-8e3e-4fe5-bb06-3d09fbbb1127,2025-12-25,U04,T02,D01,prod,0.19,938
ec9994fc-ad63-4d61-a2f1-45de7bb6a5ae,2025-12-25,U02,T01,D02,prod,0.22,858
611fb4ea-08d8-4190-82e8-270b1550adbb,2025-12-25,U02,T01,D02,prod,0.15,518
fcd8fb24-9f41-4792-a0ec-9a5820079085,2025-12-25,U08,T04,D03,prod,0.27,732
85078b3c-e7b7-431f-aacd-0ee1519241ec,2025-12-25,U03,T02,D01,prod,0.25,1227
ff42a44b-8208-44d7-bea2-5c5f7cd418f0,2025-12-25,U04,T02,D03,prod,0.15,956
4b698e4c-7d16-4153-921d-b5b0f0a1ea8e,2025-12-25,U04,T02,D01,prod,0.06,1006
ab839d9a-0ef6-48fe-909a-21901a96ba77,2025-12-25,U05,T03,D02,prod,0.35,731
743a7f59-ee3d-4464-a431-b9b7b1b795ca,2025-12-25,U07,T04,D04,prod,0.19,824
a41d6d8c-e061-4365-bacd-87953a38a72b,2025-12-25,U04,T02,D01,prod,0.21,850
bb36a4ff-9f58-4f7a-8895-316547c0dbc4,2025-12-25,U04,T02,D02,prod,0.23,960
a3088b65-91d6-4eb0-9474-bbb0b6fa8b67,2025-12-25,U05,T03,D01,staging,0.01,638
7ac4fabf-9f50-47ce-a1c9-d58264400bfc,2025-12-25,U04,T02,D03,prod,0.11,825
b2de34cc-fcf4-40eb-b4ab-7c88e8f2d652,2025-12-25,U07,T04,D04,staging,0.06,1013
efb5f929-c22e-4cce-8dc5-2dd13ee4987d,2025-12-25,U03,T02,D02,prod,0.29,361
d1908831-be62-409a-9ff9-d189bd4af796,2025-12-25,U01,T01,D01,prod,0.29,1044
e9b423b7-245d-4225-8a54-3ef232e00f4b,2025-12-25,U02,T01,D02,dev,0.06,265
6fabdbd5-8d91-4f21-bc58-ad8712a84ffa,2025-12-25,U07,T04,D02,staging,0.1,1313
88e81a98-cbeb-47fd-8b64-05319d0847e0,2025-12-25,U06,T03,D02,prod,0.3,900
4c6b6030-ab5a-4091-982b-6d88c1679ce9,2025-12-25,U05,T03,D04,prod,0.22,1435
e2a05c15-8ffa-4d85-b53b-0be6cb129ff4,2025-12-25,U03,T02,D02,prod,0.33,580
5310dd90-61e7-40d9-8d55-efad467687a1,2025-12-25,U04,T02,D04,prod,0.08,927
2703f330-1d6b-409f-a9da-1cf4d3ada2b6,2025-12-25,U04,T02,D02,prod,0.14,1002
daa67b47-4d65-489a-957d-9a93327bcc2b,2025-12-25,U01,T01,D03,prod,0.14,328
